        1986.82,        1994.76,        1986.82,        1992.37,  2638920000.00
        1992.60,        1993.54,        1984.76,        1988.40,  2301860000.00
        1991.74,        2001.95,        1991.74,        1997.92,  2233880000.00
        1998.59,        2005.04,        1998.59,        2000.02,  2451950000.00
        2000.54,        2002.14,        1996.20,        2000.12,  2344350000.00
        1997.42,        1998.55,        1990.52,        1996.74,  2282400000.00
        2003.37,        2003.37,        2003.37,        2003.37,           0.00
        2003.37,        2003.37,        2003.37,        2003.37,           0.00
        2004.07,        2006.12,        1994.85,        2002.28,  2819980000.00
        2003.57,        2009.28,        1998.14,        2000.72,  2809980000.00
        2001.67,        2011.17,        1992.54,        1997.65,  3072410000.00
        1998.00,        2007.71,        1990.10,        2007.71,  2818300000.00
        2007.17,        2007.17,        1995.60,        2001.54,  2789090000.00
        2000.73,        2001.01,        1984.61,        1988.44,  2882830000.00
        1988.41,        1996.66,        1982.99,        1995.69,  2912430000.00
        1992.85,        1997.65,        1985.93,        1997.45,  2941690000.00
        1996.74,        1996.74,        1980.26,        1985.54,  3206570000.00
        1986.04,        1987.18,        1978.48,        1984.13,  2776530000.00
        1981.93,        2002.28,        1979.06,        1998.98,  3160310000.00
        1999.30,        2010.74,        1993.29,        2001.57,  3209420000.00
        2003.07,        2012.34,        2003.07,        2011.36,  3235340000.00
        2012.74,        2019.26,        2006.59,        2010.40,  4880220000.00
        2009.08,        2009.08,        1991.01,        1994.29,  3349670000.00
        1992.78,        1995.41,        1982.77,        1982.77,  3279350000.00
        1983.34,        1999.79,        1978.63,        1998.30,  3313850000.00
        1997.32,        1997.32,        1965.99,        1965.99,  3273050000.00
        1966.22,        1986.37,        1966.22,        1982.85,  2929440000.00
        1978.96,        1981.28,        1964.04,        1977.80,  3094440000.00
        1978.21,        1985.17,        1968.96,        1972.29,  3951100000.00
        1971.44,        1971.44,        1941.72,        1946.16,  4188590000.00
        1945.83,        1952.32,        1926.03,        1946.17,  4012510000.00
        1948.12,        1971.19,        1948.12,        1967.90,  3560970000.00
        1970.01,        1977.84,        1958.43,        1964.82,  3358220000.00
        1962.36,        1962.36,        1934.87,        1935.10,  3687870000.00
        1935.55,        1970.36,        1925.25,        1968.89,  4441890000.00
        1967.68,        1967.68,        1927.56,        1928.21,  4344020000.00
        1925.63,        1936.98,        1906.05,        1906.13,  4550540000.00
        1905.65,        1912.09,        1874.14,        1874.74,  4352580000.00
        1877.11,        1898.71,        1871.79,        1877.70,  4812010000.00
        1874.18,        1874.18,        1820.66,        1862.49,  6090800000.00
        1855.95,        1876.01,        1835.02,        1862.76,  5073150000.00
        1864.91,        1898.16,        1864.91,        1886.76,  4482120000.00
        1885.62,        1905.03,        1882.30,        1904.01,  3331210000.00
        1909.38,        1942.45,        1909.38,        1941.28,  3987090000.00
        1941.29,        1949.31,        1926.83,        1927.11,  3761930000.00
        1931.02,        1961.95,        1931.02,        1950.82,  3789250000.00
        1951.59,        1965.27,        1946.27,        1964.58,  3078380000.00
        1962.97,        1964.64,        1951.37,        1961.63,  3538860000.00
        1964.14,        1985.05,        1964.14,        1985.05,  3653260000.00
        1983.29,        1991.40,        1969.04,        1982.30,  3740350000.00
        1979.49,        1999.40,        1974.75,        1994.65,  3586150000.00
        2001.20,        2018.19,        2001.20,        2018.05,  4292290000.00
        2018.21,        2024.46,        2013.68,        2017.81,  3555440000.00
        2015.81,        2015.98,        2001.01,        2012.10,  3956260000.00
        2015.29,        2023.77,        2014.42,        2023.57,  3766590000.00
        2023.33,        2031.61,        2015.86,        2031.21,  3669770000.00
        2032.36,        2034.26,        2025.07,        2031.92,  3704280000.00
        2032.01,        2038.70,        2030.17,        2038.26,  3284940000.00
        2038.20,        2041.28,        2035.28,        2039.68,  2958320000.00
        2037.75,        2040.33,        2031.95,        2038.25,  3246650000.00
        2039.21,        2046.18,        2030.44,        2039.33,  3455270000.00
        2039.74,        2042.22,        2035.20,        2039.82,  3227130000.00
        2038.29,        2043.07,        2034.46,        2041.32,  3152890000.00
        2041.48,        2056.08,        2041.48,        2051.80,  3416190000.00
        2051.16,        2052.14,        2040.37,        2048.72,  3390850000.00
        2045.87,        2053.84,        2040.49,        2052.75,  3128290000.00
        2057.46,        2071.46,        2056.75,        2063.50,  3916420000.00
        2065.07,        2070.17,        2065.07,        2069.41,  3128060000.00
        2070.15,        2074.21,        2064.75,        2067.03,  3392940000.00
        2072.83,        2072.83,        2072.83,        2072.83,           0.00
        2072.83,        2072.83,        2072.83,        2072.83,           0.00
        2074.78,        2075.76,        2065.06,        2067.56,  2504640000.00
        2065.78,        2065.78,        2049.57,        2053.44,  4159010000.00
        2053.77,        2068.77,        2053.77,        2066.55,  3686650000.00
        2067.45,        2076.28,        2066.65,        2074.33,  3612680000.00
        2073.64,        2077.34,        2062.34,        2071.92,  3408340000.00
        2072.78,        2079.47,        2070.81,        2075.37,  3419620000.00
        2074.84,        2075.78,        2054.27,        2060.31,  3800990000.00
        2056.55,        2060.60,        2034.17,        2059.82,  3970150000.00
        2058.86,        2058.86,        2024.26,        2026.14,  4114440000.00
        2027.92,        2055.53,        2027.92,        2035.33,  3917950000.00
        2030.36,        2032.25,        2002.33,        2002.33,  4157650000.00
        2005.03,        2018.69,        1982.26,        1989.63,  4361990000.00
        1986.71,        2016.89,        1972.56,        1972.74,  4958680000.00
        1973.77,        2016.75,        1973.77,        2012.89,  4942370000.00
        2018.98,        2061.23,        2018.98,        2061.23,  4703380000.00
        2061.04,        2077.85,        2061.03,        2070.65,  6465530000.00
        2069.28,        2078.76,        2069.28,        2078.54,  3369520000.00
        2081.48,        2086.73,        2079.77,        2082.17,  3043950000.00
        2081.88,        2081.88,        2081.88,        2081.88,           0.00
        2081.88,        2081.88,        2081.88,        2081.88,           0.00
        2084.30,        2092.70,        2084.30,        2088.77,  1735230000.00
        2087.63,        2093.55,        2085.75,        2090.57,  2452360000.00
        2088.49,        2088.49,        2079.53,        2080.35,  2440280000.00
        2058.90,        2058.90,        2058.90,        2058.90,           0.00
        2058.90,        2058.90,        2058.90,        2058.90,           0.00
        2058.90,        2072.36,        2046.04,        2058.20,  2708700000.00
        2054.44,        2054.44,        2017.34,        2020.58,  3799120000.00
        2022.15,        2030.25,        1992.44,        2002.61,  4460110000.00
        2005.55,        2029.61,        2005.55,        2025.90,  3805480000.00
        2030.61,        2064.08,        2030.61,        2062.14,  3934010000.00
        2063.45,        2064.43,        2038.33,        2044.81,  3364140000.00
        2046.13,        2049.30,        2022.58,        2028.26,  3456460000.00
        2031.58,        2056.93,        2008.25,        2023.03,  4107300000.00
        2018.40,        2018.40,        1988.44,        2011.27,  4378680000.00
        2013.75,        2021.35,        1991.47,        1992.67,  4276720000.00
        2019.42,        2019.42,        2019.42,        2019.42,           0.00
        2019.42,        2019.42,        2019.42,        2019.42,           0.00
        2020.76,        2028.94,        2004.49,        2022.55,  3944340000.00
        2020.19,        2038.29,        2012.04,        2032.12,  3730070000.00
        2034.30,        2064.62,        2026.38,        2063.15,  4176050000.00
        2062.98,        2062.98,        2050.54,        2051.82,  3573560000.00
        2050.42,        2057.62,        2040.97,        2057.09,  3465760000.00
        2047.86,        2047.86,        2019.91,        2029.55,  3329810000.00
        2032.34,        2042.49,        2001.49,        2002.16,  4067530000.00
        2002.45,        2024.64,        1989.18,        2021.25,  4127140000.00
        2019.35,        2023.32,        1993.38,        1994.99,  4568650000.00
        1996.67,        2021.66,        1980.90,        2020.85,  4008330000.00
        2022.71,        2050.30,        2022.71,        2050.03,  4615900000.00
        2048.86,        2054.74,        2036.72,        2041.51,  4141920000.00
        2043.45,        2063.55,        2043.45,        2062.52,  3821990000.00
        2062.28,        2072.40,        2049.97,        2055.47,  4232970000.00
        2053.47,        2056.16,        2041.88,        2046.74,  3549540000.00
        2049.38,        2070.86,        2048.62,        2068.59,  3669850000.00
        2068.55,        2073.48,        2057.99,        2068.53,  3596860000.00
        2069.98,        2088.53,        2069.98,        2088.48,  3788350000.00
        2096.99,        2096.99,        2096.99,        2096.99,           0.00
        2096.99,        2096.99,        2096.99,        2096.99,           0.00
        2096.47,        2101.30,        2089.80,        2100.34,  3361750000.00
        2099.16,        2100.23,        2092.15,        2099.68,  3370020000.00
        2099.25,        2102.13,        2090.79,        2097.45,  3247100000.00
        2097.65,        2110.61,        2085.44,        2110.30,  3281600000.00
        2109.83,        2110.05,        2103.00,        2109.66,  3093680000.00
        2109.10,        2117.94,        2105.87,        2115.48,  3199840000.00
        2115.30,        2119.59,        2109.89,        2113.86,  3312340000.00
        2113.91,        2113.91,        2103.76,        2110.74,  3408690000.00
        2110.88,        2112.74,        2103.75,        2104.50,  3547380000.00
        2105.23,        2117.52,        2104.50,        2117.39,  3409490000.00
        2115.76,        2115.76,        2098.26,        2107.78,  3262300000.00
        2107.72,        2107.72,        2094.49,        2098.53,  3421110000.00
        2098.54,        2104.25,        2095.22,        2101.04,  3103030000.00
        2100.91,        2100.91,        2067.27,        2071.26,  3853570000.00
        2072.25,        2083.49,        2072.21,        2079.43,  3349090000.00
        2076.14,        2076.14,        2044.16,        2044.16,  3668900000.00
        2044.69,        2050.08,        2039.69,        2040.24,  3406570000.00
        2041.10,        2066.41,        2041.10,        2065.95,  3405860000.00
        2064.56,        2064.56,        2041.17,        2053.40,  3498560000.00
        2055.35,        2081.41,        2055.35,        2081.19,  3295600000.00
        2080.59,        2080.59,        2065.08,        2074.28,  3221840000.00
        2072.84,        2106.85,        2061.23,        2099.50,  4128210000.00
        2098.69,        2098.69,        2085.56,        2089.27,  3305220000.00
        2090.32,        2113.92,        2090.32,        2108.10,  5554120000.00
        2107.99,        2114.86,        2104.42,        2104.42,  3267960000.00
        2103.94,        2107.63,        2091.50,        2091.50,  3189820000.00
        2093.10,        2097.43,        2061.05,        2061.05,  3521140000.00
        2059.94,        2067.15,        2045.50,        2056.15,  3510670000.00
        2055.78,        2062.83,        2052.96,        2061.02,  3008550000.00
        2064.11,        2088.97,        2064.11,        2086.24,  2917690000.00
        2084.05,        2084.05,        2067.04,        2067.89,  3376550000.00
        2067.63,        2067.63,        2048.38,        2059.69,  3543270000.00
        2066.96,        2066.96,        2066.96,        2066.96,           0.00
        2066.96,        2066.96,        2066.96,        2066.96,           0.00
        2064.87,        2086.99,        2056.52,        2080.62,  3302970000.00
        2080.79,        2089.81,        2076.10,        2076.33,  3065510000.00
        2076.94,        2086.69,        2073.30,        2081.90,  3265330000.00
        2081.29,        2093.31,        2074.29,        2091.18,  3172360000.00
        2091.51,        2102.61,        2091.51,        2102.06,  3156200000.00
        2102.03,        2107.65,        2092.33,        2092.43,  2908420000.00
        2092.28,        2098.62,        2083.24,        2095.84,  3301270000.00
        2097.82,        2111.91,        2097.82,        2106.63,  4013760000.00
        2105.96,        2111.30,        2100.02,        2104.99,  3434120000.00
        2102.58,        2102.58,        2072.37,        2081.18,  3627600000.00
        2084.11,        2103.94,        2084.11,        2100.40,  3000160000.00
        2102.82,        2109.64,        2094.38,        2097.29,  3243410000.00
        2098.27,        2109.98,        2091.05,        2107.96,  3348480000.00
        2107.21,        2120.49,        2103.19,        2112.93,  3636670000.00
        2112.80,        2120.92,        2112.80,        2117.69,  3375780000.00
        2119.29,        2125.92,        2107.04,        2108.92,  3438750000.00
        2108.35,        2116.04,        2094.89,        2114.76,  3546270000.00
        2112.49,        2113.65,        2097.41,        2106.85,  4074970000.00
        2105.52,        2105.52,        2077.59,        2085.51,  4509680000.00
        2087.38,        2108.41,        2087.38,        2108.29,  3379390000.00
        2110.23,        2120.95,        2110.23,        2114.49,  3091580000.00
        2112.63,        2115.24,        2088.46,        2089.46,  3793950000.00
        2091.26,        2098.42,        2067.93,        2080.15,  3792210000.00
        2079.96,        2092.90,        2074.99,        2088.00,  3676640000.00
        2092.13,        2117.66,        2092.13,        2116.10,  3399440000.00
        2115.56,        2117.69,        2104.58,        2105.33,  2992670000.00
        2102.87,        2105.06,        2085.57,        2099.12,  3139520000.00
        2099.62,        2110.19,        2096.04,        2098.48,  3374260000.00
        2100.43,        2121.45,        2100.43,        2121.10,  3225740000.00
        2122.07,        2123.89,        2116.81,        2122.73,  3092080000.00
        2121.30,        2131.78,        2120.01,        2129.20,  2888190000.00
        2129.45,        2133.02,        2124.50,        2127.83,  3296030000.00
        2127.79,        2134.72,        2122.59,        2125.85,  3025880000.00
        2125.55,        2134.28,        2122.95,        2130.82,  3070460000.00
        2126.06,        2126.06,        2126.06,        2126.06,           0.00
        2126.06,        2126.06,        2126.06,        2126.06,           0.00
        2125.34,        2125.34,        2099.18,        2104.20,  3342130000.00
        2105.13,        2126.22,        2105.13,        2123.48,  3127960000.00
        2122.27,        2122.27,        2112.86,        2120.79,  2980350000.00
        2120.66,        2120.66,        2104.89,        2107.39,  3927390000.00
        2108.64,        2119.15,        2102.54,        2111.73,  3011710000.00
        2110.41,        2117.59,        2099.14,        2109.60,  3049350000.00
        2110.64,        2121.92,        2109.61,        2114.07,  3099980000.00
        2112.35,        2112.89,        2093.23,        2095.84,  3200050000.00
        2095.09,        2100.99,        2085.67,        2092.83,  3243690000.00
        2092.34,        2093.01,        2079.11,        2079.28,  2917150000.00
        2079.07,        2085.62,        2072.14,        2080.15,  3034580000.00
        2081.12,        2108.50,        2081.12,        2105.20,  3414320000.00
        2106.24,        2115.02,        2106.24,        2108.86,  3128600000.00
        2107.43,        2107.43,        2091.33,        2094.11,  2719400000.00
        2091.34,        2091.34,        2072.49,        2084.43,  3061570000.00
        2084.26,        2097.40,        2082.10,        2096.29,  2919900000.00
        2097.40,        2106.79,        2088.86,        2100.44,  3222240000.00
        2101.58,        2126.65,        2101.58,        2121.24,  3520360000.00
        2121.06,        2121.64,        2109.45,        2109.99,  4449810000.00
        2112.50,        2129.87,        2112.50,        2122.85,  3030020000.00
        2123.16,        2128.03,        2119.89,        2124.20,  3091190000.00
        2123.65,        2125.10,        2108.58,        2108.58,  3102480000.00
        2109.96,        2116.04,        2101.78,        2102.31,  3214610000.00
        2102.62,        2108.92,        2095.38,        2101.49,  5025470000.00
        2098.63,        2098.63,        2056.64,        2057.64,  3678960000.00
        2061.19,        2074.28,        2056.32,        2063.11,  4078540000.00
        2067.00,        2082.78,        2067.00,        2077.42,  3727260000.00
        2076.78,        2076.78,        2076.78,        2076.78,           0.00
        2076.78,        2076.78,        2076.78,        2076.78,           0.00
        2073.95,        2078.61,        2058.40,        2068.76,  3486360000.00
        2069.52,        2083.74,        2044.02,        2081.34,  4458660000.00
        2077.66,        2077.66,        2044.66,        2046.68,  3608780000.00
        2049.73,        2074.28,        2049.73,        2051.31,  3446810000.00
        2052.74,        2081.31,        2052.74,        2076.62,  3065070000.00
        2080.03,        2100.67,        2080.03,        2099.60,  3096730000.00
        2099.72,        2111.98,        2098.18,        2108.95,  3002120000.00
        2109.01,        2114.14,        2102.49,        2107.40,  3261810000.00
        2110.55,        2124.42,        2110.55,        2124.29,  3227080000.00
        2126.80,        2128.91,        2119.88,        2126.64,  3362750000.00
        2126.85,        2132.82,        2123.66,        2128.28,  3245870000.00
        2127.55,        2128.49,        2115.40,        2119.21,  3343690000.00
        2118.21,        2118.51,        2110.00,        2114.15,  3694070000.00
        2114.16,        2116.87,        2098.63,        2102.15,  3772810000.00
        2102.24,        2106.01,        2077.09,        2079.65,  3870040000.00
        2078.19,        2078.19,        2063.52,        2067.64,  3836750000.00
        2070.75,        2095.60,        2069.09,        2093.25,  4117740000.00
        2094.70,        2110.60,        2094.08,        2108.57,  4038900000.00
        2106.78,        2110.48,        2094.97,        2108.63,  3579410000.00
        2111.60,        2114.24,        2102.07,        2103.84,  3681340000.00
        2104.49,        2105.70,        2087.31,        2098.04,  3476770000.00
        2097.68,        2102.51,        2088.60,        2093.32,  3546710000.00
        2095.27,        2112.66,        2095.27,        2099.84,  3968680000.00
        2100.75,        2103.32,        2075.53,        2083.56,  4246570000.00
        2082.61,        2082.61,        2067.91,        2077.57,  3602320000.00
        2080.98,        2105.35,        2080.98,        2104.18,  3514460000.00
        2102.66,        2102.66,        2076.49,        2084.07,  3708880000.00
        2081.10,        2089.06,        2052.09,        2086.05,  4269130000.00
        2086.19,        2092.93,        2078.26,        2083.39,  3221300000.00
        2083.15,        2092.45,        2080.61,        2091.54,  2795590000.00
        2089.70,        2102.87,        2079.30,        2102.44,  2867690000.00
        2101.99,        2103.47,        2094.14,        2096.92,  2949990000.00
        2095.69,        2096.17,        2070.53,        2079.61,  3512920000.00
        2076.61,        2076.61,        2035.73,        2035.73,  3922470000.00
        2034.08,        2034.08,        1970.89,        1970.89,  5018240000.00
        1965.15,        1965.15,        1867.01,        1893.21,  6612690000.00
        1898.08,        1948.04,        1867.08,        1867.61,  5183560000.00
        1872.75,        1943.09,        1872.75,        1940.51,  5338250000.00
        1942.77,        1989.60,        1942.77,        1987.66,  5006390000.00
        1986.06,        1993.48,        1975.19,        1988.87,  3949080000.00
        1986.73,        1986.73,        1965.98,        1972.18,  3915100000.00
        1970.09,        1970.09,        1903.07,        1913.85,  4371850000.00
        1916.52,        1948.91,        1916.52,        1948.86,  3742620000.00
        1950.79,        1975.01,        1944.72,        1951.13,  3520700000.00
        1921.22,        1921.22,        1921.22,        1921.22,           0.00
        1921.22,        1921.22,        1921.22,        1921.22,           0.00
        1927.30,        1970.42,        1927.30,        1969.41,  3548650000.00
        1971.45,        1988.63,        1937.88,        1942.04,  3652120000.00
        1941.59,        1965.29,        1937.19,        1952.29,  3626320000.00
        1951.45,        1961.05,        1939.19,        1961.05,  3218590000.00
        1963.06,        1963.06,        1948.27,        1953.03,  3000200000.00
        1955.10,        1983.19,        1954.30,        1978.09,  3239860000.00
        1978.02,        1997.26,        1977.93,        1995.31,  3630680000.00
        1995.33,        2020.86,        1986.73,        1990.20,  4183790000.00
        1989.66,        1989.66,        1953.45,        1958.03,  6021240000.00
        1960.84,        1979.64,        1955.80,        1966.97,  3269350000.00
        1961.39,        1961.39,        1929.22,        1942.74,  3808260000.00
        1943.24,        1949.52,        1932.57,        1938.76,  3190530000.00
        1934.81,        1937.17,        1908.92,        1932.24,  4091530000.00
        1935.93,        1952.89,        1921.50,        1931.34,  3721870000.00
        1929.18,        1929.18,        1879.21,        1881.77,  4326660000.00
        1881.90,        1899.48,        1871.91,        1884.09,  4132390000.00
        1887.14,        1920.53,        1887.14,        1920.03,  4525070000.00
        1919.65,        1927.21,        1900.70,        1923.82,  3983600000.00
        1921.77,        1951.36,        1893.70,        1951.36,  4378570000.00
        1954.33,        1989.17,        1954.33,        1987.05,  4334490000.00
        1986.63,        1991.62,        1971.99,        1979.92,  4202400000.00
        1982.34,        1999.31,        1976.44,        1995.83,  4666470000.00
        1994.01,        2016.50,        1987.53,        2013.43,  3939140000.00
        2013.73,        2020.13,        2007.61,        2014.89,  3706900000.00
        2015.65,        2018.66,        2010.55,        2017.46,  2893250000.00
        2015.00,        2022.34,        2001.78,        2003.69,  3401920000.00
        2003.66,        2009.56,        1990.73,        1994.24,  3644590000.00
        1996.47,        2024.15,        1996.47,        2023.86,  3746290000.00
        2024.37,        2033.54,        2020.46,        2033.11,  3595430000.00
        2031.73,        2034.45,        2022.31,        2033.66,  3287320000.00
        2033.13,        2039.12,        2026.61,        2030.77,  3331500000.00
        2033.47,        2037.97,        2017.22,        2018.94,  3627790000.00
        2021.88,        2055.20,        2021.88,        2052.51,  4430850000.00
        2058.19,        2079.74,        2058.19,        2075.15,  4108460000.00
        2075.08,        2075.14,        2066.53,        2071.18,  3385800000.00
        2068.75,        2070.37,        2058.84,        2065.89,  4216880000.00
        2066.48,        2090.35,        2063.11,        2090.35,  4698110000.00
        2088.35,        2092.52,        2082.63,        2089.41,  4008940000.00
        2090.00,        2094.32,        2079.34,        2079.36,  4256200000.00
        2080.76,        2106.20,        2080.76,        2104.05,  3760020000.00
        2102.63,        2116.48,        2097.51,        2109.79,  4272060000.00
        2110.60,        2114.59,        2096.98,        2102.31,  4078870000.00
        2101.68,        2108.78,        2090.41,        2099.93,  4051890000.00
        2098.60,        2101.91,        2083.74,        2099.20,  4369020000.00
        2096.56,        2096.56,        2068.24,        2078.58,  3882350000.00
        2077.19,        2083.67,        2069.91,        2081.72,  3821440000.00
        2083.41,        2086.94,        2074.85,        2075.00,  3692410000.00
        2072.29,        2072.29,        2045.66,        2045.97,  4016370000.00
        2044.64,        2044.64,        2022.02,        2023.04,  4278750000.00
        2022.08,        2053.22,        2019.39,        2053.19,  3741240000.00
        2053.67,        2066.69,        2045.90,        2050.44,  4427350000.00
        2051.99,        2085.31,        2051.99,        2083.58,  3926390000.00
        2083.70,        2086.74,        2078.76,        2081.24,  3628110000.00
        2082.82,        2097.06,        2082.82,        2089.17,  3929600000.00
        2089.41,        2095.61,        2081.39,        2086.59,  3587980000.00
        2084.42,        2094.12,        2070.29,        2089.14,  3884930000.00
        2088.87,        2088.87,        2088.87,        2088.87,           0.00
        2088.87,        2088.87,        2088.87,        2088.87,           0.00
        2088.82,        2093.29,        2084.13,        2090.11,  1466840000.00
        2090.95,        2093.81,        2080.41,        2080.41,  4275030000.00
        2082.93,        2103.37,        2082.93,        2102.63,  3712120000.00
        2101.71,        2104.27,        2077.11,        2079.51,  3950640000.00
        2080.71,        2085.00,        2042.35,        2049.62,  4306490000.00
        2051.24,        2093.84,        2051.24,        2091.69,  4214910000.00
        2090.42,        2090.42,        2066.78,        2077.07,  4043820000.00
        2073.39,        2073.85,        2052.32,        2063.59,  4173570000.00
        2061.17,        2080.33,        2036.53,        2047.62,  4385250000.00
        2047.93,        2067.65,        2045.67,        2052.23,  3715150000.00
        2047.27,        2047.27,        2008.80,        2012.37,  4301060000.00
        2013.37,        2022.92,        1993.26,        2021.94,  4612440000.00
        2025.55,        2053.87,        2025.55,        2043.41,  4353540000.00
        2046.50,        2076.72,        2042.43,        2073.07,  4635450000.00
        2073.76,        2076.37,        2041.66,        2041.89,  4327390000.00
        2040.81,        2040.81,        2005.33,        2005.55,  6683070000.00
        2010.27,        2022.90,        2005.93,        2021.15,  3760280000.00
        2023.15,        2042.74,        2020.49,        2038.97,  3520860000.00
        2042.20,        2064.73,        2042.20,        2064.29,  3484090000.00
        2060.99,        2060.99,        2060.99,        2060.99,           0.00
        2060.99,        2060.99,        2060.99,        2060.99,           0.00
        2057.77,        2057.77,        2044.20,        2056.50,  2492510000.00
        2060.54,        2081.56,        2060.54,        2078.36,  2542000000.00
        2077.34,        2077.34,        2061.97,        2063.36,  2367430000.00
        2043.94,        2043.94,        2043.94,        2043.94,           0.00
        2043.94,        2043.94,        2043.94,        2043.94,           0.00
        2038.20,        2038.20,        1989.68,        2012.66,  4304880000.00
        2013.78,        2021.94,        2004.17,        2016.71,  3706620000.00
        2011.71,        2011.71,        1979.05,        1990.26,  4336660000.00
        1985.32,        1985.32,        1938.83,        1943.09,  5076590000.00
        1945.97,        1960.40,        1918.46,        1922.03,  4664940000.00
        1926.12,        1935.65,        1901.10,        1923.67,  4607290000.00
        1927.83,        1947.38,        1914.35,        1938.68,  4887260000.00
        1940.34,        1950.33,        1886.41,        1890.28,  5087030000.00
        1891.68,        1934.47,        1878.93,        1921.84,  5241110000.00
        1880.33,        1880.33,        1880.33,        1880.33,           0.00
        1880.33,        1880.33,        1880.33,        1880.33,           0.00
        1888.66,        1901.44,        1864.60,        1881.33,  4928350000.00
        1876.18,        1876.18,        1812.29,        1859.33,  6416070000.00
        1861.46,        1889.85,        1848.98,        1868.99,  5078810000.00
        1877.40,        1908.85,        1877.40,        1906.90,  4901760000.00
        1906.28,        1906.28,        1875.97,        1877.08,  4401380000.00
        1878.79,        1906.73,        1878.79,        1903.63,  4357940000.00
        1902.52,        1916.99,        1872.70,        1882.95,  4754040000.00
        1885.22,        1902.96,        1873.65,        1893.36,  4693010000.00
        1894.00,        1940.24,        1894.00,        1940.24,  5497570000.00
        1936.94,        1947.20,        1920.30,        1939.38,  4322530000.00
        1935.26,        1935.26,        1897.29,        1903.03,  4463190000.00
        1907.07,        1918.01,        1872.23,        1912.53,  5172950000.00
        1911.67,        1927.35,        1900.52,        1915.45,  5193320000.00
        1913.07,        1913.07,        1872.65,        1880.05,  4929940000.00
        1873.25,        1873.25,        1828.46,        1853.44,  5636460000.00
        1848.46,        1868.25,        1834.94,        1852.21,  5183220000.00
        1857.10,        1881.60,        1850.32,        1851.86,  4471170000.00
        1847.00,        1847.00,        1810.10,        1829.08,  5500800000.00
        1864.78,        1864.78,        1864.78,        1864.78,           0.00
        1864.78,        1864.78,        1864.78,        1864.78,           0.00
        1871.44,        1895.77,        1871.44,        1895.58,  4570670000.00
        1898.80,        1930.68,        1898.80,        1926.82,  5011540000.00
        1927.57,        1930.00,        1915.09,        1917.83,  4436490000.00
        1916.74,        1918.78,        1902.17,        1917.78,  4142850000.00
        1924.44,        1946.70,        1924.44,        1945.50,  4054710000.00
        1942.38,        1942.38,        1919.44,        1921.27,  3890650000.00
        1917.56,        1932.08,        1891.00,        1929.80,  4317250000.00
        1931.87,        1951.83,        1925.41,        1951.70,  4118210000.00
        1954.95,        1962.96,        1945.78,        1948.05,  4348510000.00
        1947.13,        1958.27,        1931.81,        1932.23,  4588180000.00
        1937.09,        1978.35,        1937.09,        1978.35,  4819750000.00
        1976.60,        1986.51,        1968.80,        1986.45,  4666610000.00
        1985.60,        1993.69,        1977.37,        1993.40,  5081700000.00
        1994.01,        2009.13,        1986.77,        1999.99,  6049930000.00
        1996.11,        2006.12,        1989.38,        2001.76,  4968180000.00
        1996.88,        1996.88,        1977.43,        1979.26,  4641650000.00
        1981.44,        1992.69,        1979.84,        1989.26,  4038120000.00
        1990.97,        2005.08,        1969.25,        1989.57,  4376790000.00
        1994.71,        2022.37,        1994.71,        2022.19,  4078620000.00
        2019.27,        2024.57,        2012.05,        2019.64,  3487850000.00
        2015.27,        2015.94,        2005.23,        2015.93,  3560280000.00
        2014.24,        2032.02,        2010.04,        2027.22,  4057020000.00
        2026.90,        2046.24,        2022.16,        2040.59,  4530480000.00
        2041.16,        2052.36,        2041.16,        2049.58,  6503140000.00
        2047.88,        2053.91,        2043.14,        2051.60,  3376600000.00
        2048.64,        2056.60,        2040.57,        2049.80,  3418460000.00
        2048.55,        2048.55,        2034.86,        2036.71,  3639510000.00
        2035.94,        2035.94,        2035.94,        2035.94,           0.00
        2035.94,        2035.94,        2035.94,        2035.94,           0.00
        2037.89,        2042.67,        2031.96,        2037.05,  2809090000.00
        2035.75,        2055.91,        2028.31,        2055.01,  3822330000.00
        2058.27,        2072.21,        2058.27,        2063.95,  3590310000.00
        2063.77,        2067.92,        2057.46,        2059.74,  3715280000.00
        2056.62,        2075.07,        2043.98,        2072.78,  3749990000.00
        2073.19,        2074.02,        2062.57,        2066.13,  3485710000.00
        2062.50,        2062.50,        2042.56,        2045.17,  4154920000.00
        2045.56,        2067.33,        2043.09,        2066.66,  3750800000.00
        2063.01,        2063.01,        2033.80,        2041.91,  3801250000.00
        2045.54,        2060.63,        2041.69,        2047.60,  3359530000.00
        2050.23,        2062.93,        2041.88,        2041.99,  3567840000.00
        2043.72,        2065.05,        2039.74,        2061.72,  4239740000.00
        2065.92,        2083.18,        2065.92,        2082.42,  4191830000.00
        2082.89,        2087.84,        2078.13,        2082.78,  3765870000.00
        2083.10,        2083.22,        2076.31,        2080.73,  3701450000.00
        2078.83,        2094.66,        2073.65,        2094.34,  3316880000.00
        2096.05,        2104.05,        2091.68,        2100.80,  3896830000.00
        2101.52,        2111.05,        2096.32,        2102.40,  4184880000.00
        2102.09,        2103.78,        2088.52,        2091.48,  4175290000.00
        2091.49,        2094.32,        2081.20,        2091.58,  3790580000.00
        2089.37,        2089.37,        2077.52,        2087.79,  3319740000.00
        2089.84,        2096.87,        2085.80,        2091.70,  3557190000.00
        2092.33,        2099.89,        2082.31,        2095.15,  4100110000.00
